portfolio_id,hub_mac,call_date,label,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d
14784389774881296556537,04819bbb93e0,2025-10-20,Wi-Fi Status,9.0,,,2025-10-20 13:41:29.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,47.0,1,1,0
15936924211293353714894,c0a36e219ea0,2025-08-30,Wi-Fi Status,10.0,,,2025-08-30 12:51:20.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,24.0,2,2,0
16884970842014810611094,3c8994a560a0,2025-09-10,Wi-Fi Status,10.0,,,2025-09-10 16:35:08.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,26.0,1,1,1
17465436078422261280124,9c31c3fa1bb0,2025-09-08,Wi-Fi Status,10.0,,,2025-09-08 19:35:06.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,4.0,1,1,0
11963631114582889809953,3c8994f446f8,2025-10-22,Wi-Fi Status,10.0,,,2025-10-22 19:43:48.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,1,1,1,881,0,0,31.0,2,2,0
17146441927659032912244,807215d2b490,2025-09-04,Wi-Fi Status,10.0,,,2025-09-04 10:32:56.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,16.0,1,1,0
16339683153125359936868,3c8994efdc28,2025-10-23,Wi-Fi Status,10.0,,,2025-10-23 15:35:35.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,1,1,1,367,0,0,12.0,1,1,0
17150266788731823638740,50704391cd80,2025-09-26,Wi-Fi Status,10.0,,,2025-09-26 09:34:27.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,16.0,1,1,0
12773867954419436998381,c0a36e3b6d00,2025-10-31,Wi-Fi Status,9.0,,,2025-10-31 10:37:38.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,36.0,2,1,2
15741775507323399141340,8072153d3530,2025-09-26,Wi-Fi Status,9.0,,,2025-09-26 08:16:06.000000 UTC,1,LOG_UNAPPOINTED_LL1,LOG_UNAPPOINTED,100,0,0,0,,0,0,69.0,2,2,0
12090226372583158176028,c0a36e3d1370,2025-08-05,Wi-Fi Status,10.0,,,2025-08-05 08:36:15.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,1,1,1,5988,0,0,142.0,1,1,0
14808947792385166054713,3c457aadf580,2025-10-29,Wi-Fi Status,9.0,,,2025-10-29 17:38:51.000000 UTC,1,LOG_UNAPPOINTED_LL1,LOG_UNAPPOINTED,100,1,1,1,6732,0,0,106.0,3,3,0
16649931758282812704525,04819b994a70,2025-10-28,Wi-Fi Status,10.0,,,2025-10-28 14:39:23.000000 UTC,1,LOG_UNAPPOINTED_LL1,LOG_UNAPPOINTED,100,1,1,1,5360,0,0,,3,3,0
16807715407017569746996,5070433a6900,2025-09-04,Wi-Fi Status,10.0,,,2025-09-04 17:48:43.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,18.0,1,1,0
CX80569174S,80751f776e68,2025-10-24,Wi-Fi Status,9.0,,,2025-10-24 08:24:38.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,132.0,1,1,0
CX1180117S,00a388326338,2025-08-17,Wi-Fi Status,9.0,,,2025-08-17 19:46:22.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,33.0,1,1,0
17115500118542965924777,04819be81670,2025-08-01,Wi-Fi Status,9.0,,,2025-08-01 13:01:39.000000 UTC,1,LOG_UNAPPOINTED_FTTP1,LOG_UNAPPOINTED,100,0,0,0,,0,0,15.0,1,1,0
17269274004483760854247,507043f781c0,2025-09-22,Wi-Fi Status,10.0,,,2025-09-22 09:37:40.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,11.0,1,1,0
12263979146431329019969,04819ba251a8,2025-09-01,Wi-Fi Status,9.0,,,2025-09-01 08:55:33.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,1,2,2,6865,0,0,98.0,2,2,0
16287020237610443234811,507043bf6368,2025-08-04,Wi-Fi Status,10.0,,,2025-08-04 15:23:03.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,1,1,1,1121,0,0,26.0,3,3,0
14749079963275530542340,3c89943c0c20,2025-08-29,Wi-Fi Status,10.0,,,2025-08-29 11:18:34.000000 UTC,1,LOG_UNAPPOINTED_FTTP1,LOG_UNAPPOINTED,100,1,1,0,,0,0,106.0,1,1,0
16805451932985207796131,c0a36e55d268,2025-09-12,Wi-Fi Status,9.0,,,2025-09-12 17:16:19.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,29.0,3,3,2
12924931659213611146089,3c457a40ff08,2025-09-15,Wi-Fi Status,9.0,,,2025-09-15 08:05:03.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,20.0,3,3,0
11531641168470551319267,80751f706698,2025-08-24,Wi-Fi Status,9.0,,,2025-08-24 13:25:52.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,58.0,1,1,0
14361840939109545599359,3c8994f65740,2025-08-29,Wi-Fi Status,9.0,,,2025-08-29 09:21:01.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,70.0,4,4,0
CX2008484S,6ca0b48f0490,2025-09-08,Wi-Fi Status,10.0,,,2025-09-08 20:38:33.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,154.0,1,1,0
16781089259854548605828,c0a36e4e94c8,2025-08-28,Wi-Fi Status,9.0,,,2025-08-28 13:57:20.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,4.0,3,1,1
13118773458457382357420,80751f025ec0,2025-09-17,Wi-Fi Status,10.0,,,2025-09-17 10:18:52.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,169.0,1,1,0
12919850756833028422698,80751f1ad5e8,2025-08-27,Wi-Fi Status,10.0,,,2025-08-27 08:58:34.000000 UTC,1,LOG_UNAPPOINTED_FTTP1,LOG_UNAPPOINTED,100,0,0,0,,0,0,17.0,2,2,0
16654202573095392025752,8072159fbb60,2025-08-26,Wi-Fi Status,9.0,,,2025-08-26 13:08:41.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,34.0,3,3,0
16179732403252292413052,80751f951978,2025-09-23,Wi-Fi Status,10.0,,,2025-09-23 10:55:42.000000 UTC,1,LOG_UNAPPOINTED_FTTP1,LOG_UNAPPOINTED,100,0,0,0,,0,0,53.0,1,1,0
15174138587892438951925,6ca0b4a4e920,2025-08-29,Wi-Fi Status,10.0,,,2025-08-29 08:52:05.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,90.0,1,1,0
12294602772845449010719,3c8994cea3b8,2025-09-25,Wi-Fi Status,10.0,,,2025-09-25 09:04:49.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,1,3,3,4513,0,0,191.0,4,4,0
CX90524919S,80751fb212b0,2025-09-09,Wi-Fi Status,9.0,,,2025-09-09 17:20:56.000000 UTC,1,LOG_UNAPPOINTED_FTTP1,LOG_UNAPPOINTED,100,0,0,0,,0,0,50.0,1,1,0
12790127952372342138665,c0a36e3d1820,2025-08-30,Wi-Fi Status,10.0,,,2025-08-30 09:46:34.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,181.0,1,1,0
15405574885843798569463,04819ba821c0,2025-08-04,Wi-Fi Status,10.0,,,2025-08-04 19:14:43.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,52.0,1,1,0
14785548908331296457451,6ca0b4d21f98,2025-08-23,Wi-Fi Status,10.0,,,2025-08-23 12:39:15.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,1,1,1,405,0,0,17.0,1,1,0
17059407595662833707352,c0a36ef5eb50,2025-08-28,Wi-Fi Status,10.0,,,2025-08-28 09:41:30.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,18.0,2,1,1
CX90957409S,00a388a1bb70,2025-09-01,Wi-Fi Status,9.0,,,2025-09-01 09:28:25.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,11.0,1,1,0
13559316783882649167592,b4ba9d04a250,2025-09-23,Wi-Fi Status,9.0,,,2025-09-23 08:26:26.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,,1,1,0
15683984910989938332173,3c457ac98fe8,2025-09-12,Wi-Fi Status,9.0,,,2025-09-12 20:09:04.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,27.0,1,1,0
17234026190572573208845,6ca0b496ea30,2025-08-30,Wi-Fi Status,9.0,,,2025-08-30 13:52:57.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,1,12.0,1,1,0
CX3813335S,807215b2fcc0,2025-11-02,Wi-Fi Status,10.0,,,2025-11-02 10:40:26.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,1,1,1,2009,0,0,70.0,1,1,0
CX70358716S,6ca0b478a3c8,2025-08-27,Wi-Fi Status,9.0,,,2025-08-27 14:06:52.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,194.0,1,1,0
16532420131311496761967,b4ba9db802a0,2025-10-30,Wi-Fi Status,9.0,,,2025-10-30 08:09:18.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,40.0,3,3,0
12164563737091684621957,80751f9e6688,2025-08-21,Wi-Fi Status,10.0,,,2025-08-21 12:09:27.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,134.0,1,1,0
12741727852925847411416,b4ba9d286350,2025-08-01,Wi-Fi Status,9.0,,,2025-08-01 19:22:34.000000 UTC,1,LOG_UNAPPOINTED_FTTP1,LOG_UNAPPOINTED,100,0,0,0,,0,0,25.0,1,1,0
13243270800902528970941,3c89943b64b0,2025-09-14,Wi-Fi Status,9.0,,,2025-09-14 14:13:41.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,116.0,1,1,0
16269483644306226260299,c0a36e2d7b90,2025-09-15,Wi-Fi Status,10.0,,,2025-09-15 14:48:03.000000 UTC,1,LOG_UNAPPOINTED_FTTP1,LOG_UNAPPOINTED,100,0,0,0,,0,0,49.0,1,1,0
16028544771817112287250,80751f70b210,2025-09-20,Wi-Fi Status,9.0,,,2025-09-20 17:08:46.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,59.0,1,1,0
17314290483360941408337,3c9ec79ab628,2025-08-28,Wi-Fi Status,9.0,,,2025-08-28 19:59:46.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,9.0,1,1,0
12634969290753493605115,c0a36e346398,2025-09-01,Wi-Fi Status,10.0,,,2025-09-01 16:40:42.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,1,1,1,994,1,1,179.0,1,1,0
CX40053150S,c0a36e7da438,2025-08-26,Wi-Fi Status,10.0,,,2025-08-26 13:15:19.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,10.0,2,2,0
CX3576255S,04819be83548,2025-08-04,Wi-Fi Status,10.0,,,2025-08-04 14:03:58.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,197.0,1,1,0
11891639763996744711590,6ca0b471c7f0,2025-09-01,Wi-Fi Status,10.0,,,2025-09-01 18:55:21.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,88.0,1,1,0
13892471234714197379822,80751f5a4ed8,2025-09-24,Wi-Fi Status,10.0,,,2025-09-24 18:57:13.000000 UTC,1,LOG_UNAPPOINTED_FTTC1,LOG_UNAPPOINTED,100,0,0,0,,0,0,42.0,1,1,0
13382350432176067147295,c0a36e4bbac0,2025-08-05,Wi-Fi Status,10.0,,,2025-08-05 11:31:00.000000 UTC,1,LOG_UNAPPOINTED_FTTP1,LOG_UNAPPOINTED,100,0,0,0,,0,0,158.0,2,2,0
17494804306180562676133,6ca0b4df4760,2025-08-23,Wi-Fi Status,10.0,,,2025-08-23 08:13:52.000000 UTC,1,LOG_UNAPPOINTED_FTTP1,LOG_UNAPPOINTED,100,1,1,1,775,0,0,2.0,1,1,0
11955892416231979766501,6ca0b4a0d970,2025-10-31,Wi-Fi Status,8.0,,,2025-10-31 09:36:06.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,1,1,3664,0,0,155.0,14,14,0
CX2601144S,3c457aebd208,2025-09-03,Wi-Fi Status,9.0,,,2025-09-03 20:12:22.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,1,1,126,0,0,200.0,1,1,0
16000336618983164634658,04819b5a0c90,2025-09-04,Wi-Fi Status,8.0,,,2025-09-04 09:29:37.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,1,2,16181,0,0,60.0,3,2,0
16007093098739201919753,3c8994dd0530,2025-08-30,Wi-Fi Status,9.0,,,2025-08-30 11:09:38.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,58.0,2,2,0
16469384727430928964818,6ca0b4ed3a50,2025-08-01,Wi-Fi Status,10.0,,,2025-08-01 13:29:32.000000 UTC,,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,41.0,1,1,0
12424901573467956690683,80751f4a5278,2025-11-03,Wi-Fi Status,9.0,,,2025-11-03 09:41:57.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,2,2,8028,0,0,106.0,10,10,0
13821014973374832009703,04819b585228,2025-08-06,Wi-Fi Status,9.0,,,2025-08-06 15:35:52.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,1,1,1785,0,0,51.0,11,10,2
16417585896757276219290,50704335e6c0,2025-09-24,Wi-Fi Status,10.0,,,2025-09-24 19:44:06.000000 UTC,,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,1,1,0,,0,0,44.0,1,1,0
16355843847769658218591,9c31c3760588,2025-08-06,Wi-Fi Status,10.0,,,2025-08-06 12:43:54.000000 UTC,,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,26.0,1,1,0
CX1642917S,b4ba9dcb2fc0,2025-09-03,Wi-Fi Status,9.0,,,2025-09-03 09:39:33.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,209.0,2,2,0
CX2160084S,6ca0b4b8f5c0,2025-08-30,Wi-Fi Status,10.0,,,2025-08-30 12:05:24.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,41.0,2,2,0
12811109250535791868632,c0a36e0a8d80,2025-09-16,Wi-Fi Status,10.0,,,2025-09-16 18:54:05.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,2,1,2255,0,0,20.0,2,2,0
16750784376865952310859,80721556e890,2025-09-04,Wi-Fi Status,10.0,,,2025-09-04 12:01:14.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,31.0,2,2,0
14703076269662008708579,9c31c37c1bd8,2025-09-09,Wi-Fi Status,9.0,,,2025-09-09 12:28:09.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,5.0,1,1,0
CX70865328S,c0a36e30be98,2025-08-31,Wi-Fi Status,10.0,,,2025-08-31 14:55:43.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,26.0,3,3,0
17309089188986742961978,00a3883295a8,2025-09-10,Wi-Fi Status,10.0,,,2025-09-10 12:43:47.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,10.0,3,3,0
15355699787004279330762,507043b0dfb8,2025-08-04,Wi-Fi Status,10.0,,,2025-08-04 15:26:53.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,2,2,83212,0,0,83.0,14,14,1
14938130150162256059476,8072159c8de8,2025-09-04,Wi-Fi Status,10.0,,,2025-09-04 10:26:31.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,1,0,,0,0,40.0,2,2,0
14736788143525530475886,507043b6a088,2025-10-24,Wi-Fi Status,9.0,,,2025-10-24 16:50:49.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,1,1,538,0,0,75.0,1,1,1
14276423580037589195062,80751f3affc8,2025-09-01,Wi-Fi Status,10.0,,,2025-09-01 11:51:46.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,3,1,3431,0,0,47.0,6,6,0
CX4178896S,00a3883265a8,2025-09-15,Wi-Fi Status,10.0,,,2025-09-15 12:58:37.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,34.0,1,1,0
11966910571553933183882,c4602624ea30,2025-10-29,Wi-Fi Status,10.0,,,2025-10-29 11:28:15.000000 UTC,,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,97.0,4,3,2
12973364679023185747940,6ca0b4d8abc0,2025-09-17,Wi-Fi Status,9.0,,,2025-09-17 17:21:15.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,2,2,3604,1,1,42.0,5,5,0
11838233193361967203610,80751f430fe0,2025-10-29,Wi-Fi Status,9.0,,,2025-10-29 19:07:30.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,77.0,2,1,1
CX11150580S,80751f977bf8,2025-08-03,Wi-Fi Status,9.0,,,2025-08-03 14:22:43.000000 UTC,,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,51.0,1,1,0
14913002023871797547656,5070434346c8,2025-09-15,Wi-Fi Status,10.0,,,2025-09-15 09:07:48.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,101.0,8,7,0
CX90366806S,3c457a40a730,2025-09-12,Wi-Fi Status,10.0,,,2025-09-12 15:30:06.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_CF_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,23.0,1,1,0
16886062951736755599902,3c457a856e90,2025-10-21,Wi-Fi Status,9.0,,,2025-10-21 09:46:41.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_CF_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,4.0,1,1,0
15748881102110724058474,6ca0b4c533e8,2025-08-24,Wi-Fi Status,9.0,,,2025-08-24 15:53:33.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,60.0,3,3,0
15512057058971879710381,b4ba9dbe5b38,2025-08-04,Wi-Fi Status,9.0,,,2025-08-04 18:29:57.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,33.0,4,4,0
14243521273637589195063,507043434b78,2025-09-10,Wi-Fi Status,9.0,,,2025-09-10 09:44:53.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,126.0,4,4,0
12043122547599650685739,6ca0b49cf2d0,2025-08-28,Wi-Fi Status,10.0,,,2025-08-28 16:41:58.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,1,1,220,0,0,131.0,1,1,0
15431516229523805115656,80751fae7200,2025-08-28,Wi-Fi Status,10.0,,,2025-08-28 17:03:33.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,80.0,3,3,1
11797431511137014973425,3c89943841e8,2025-08-26,Wi-Fi Status,10.0,,,2025-08-26 14:09:46.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,69.0,1,1,0
15065310204656393398895,c0a36e2f3a18,2025-09-22,Wi-Fi Status,10.0,,,2025-09-22 14:54:38.000000 UTC,,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,1,1,1,68,0,0,49.0,1,1,0
14699919102592008708578,80751f3f6cf0,2025-08-26,Wi-Fi Status,9.0,,,2025-08-26 13:56:27.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,1,1,24098,1,1,108.0,13,11,4
CX70561851S,80751f620cb8,2025-09-05,Wi-Fi Status,9.0,,,2025-09-05 19:05:15.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,45.0,1,1,0
16678388689694923071923,6ca0b4e6e1d0,2025-10-22,Wi-Fi Status,9.0,,,2025-10-22 18:46:59.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,35.0,1,1,0
16217849846884213547797,c0a36e89b0b0,2025-11-03,Wi-Fi Status,9.0,,,2025-11-03 18:13:55.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_SKY_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,44.0,1,1,0
17501718683677672162178,507043e2a7a0,2025-09-08,Wi-Fi Status,9.0,,,2025-09-08 15:41:06.000000 UTC,,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,3.0,1,1,0
16749146475803648167789,04819b5623f8,2025-08-04,Wi-Fi Status,10.0,,,2025-08-04 08:36:11.000000 UTC,,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,30.0,1,1,0
CX40616080S,3c457aebd910,2025-09-07,Wi-Fi Status,9.0,,,2025-09-07 14:13:13.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_CF_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,35.0,1,1,0
11878575993945786840227,3c89945a8fa8,2025-09-17,Wi-Fi Status,8.0,,,2025-09-17 09:54:39.000000 UTC,,MANAGE_EXPECTATIONS_TV_Q_DEVICE,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,12.0,2,2,0
16529492704818800542093,80751f1e3e28,2025-09-03,Wi-Fi Status,10.0,,,2025-09-03 12:01:16.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,38.0,2,2,0
CX40923318S,80751f5c9e98,2025-08-03,Wi-Fi Status,9.0,,,2025-08-03 18:56:49.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,112.0,2,2,0
CX50333262S,b4ba9d01a478,2025-11-03,Wi-Fi Status,9.0,,,2025-11-03 17:06:19.000000 UTC,,MANAGE_EXPECTATIONS_WALL_TO_WALL_WIFI,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,0.0,4,3,1
CX40293780S,80751f0e6df0,2025-11-02,Wi-Fi Status,10.0,,,2025-11-02 11:12:42.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_CF_VISIT,MANAGE_EXPECTATIONS,0,1,1,1,4126,0,0,23.0,1,1,0
12123488000176525772273,04819b115d10,2025-09-22,Wi-Fi Status,,,,2025-09-22 10:45:37.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,60.0,2,1,1
15569106911245580265743,04819b29b1a0,2025-09-17,Wi-Fi Status,9.0,,,2025-09-17 08:55:44.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,1,1,2382,0,0,76.0,4,3,0
14549457571645397791987,b4ba9d2576d0,2025-10-25,Wi-Fi Status,10.0,,,2025-10-25 10:24:18.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,16.0,1,1,0
16879785216239929872692,3c457a431520,2025-09-04,Wi-Fi Status,10.0,,,2025-09-04 16:58:29.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_CF_VISIT,MANAGE_EXPECTATIONS,0,1,1,2,847,0,0,26.0,2,1,1
