call_date,label,long_reason,evidence,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d
2025-11-03,Poor Coverage,"The customer reports that one of their Wi-Fi boosters is not working, causing a lack of Wi-Fi connectivity in certain areas of the house and for specific devices like their television.",Customer: THE HUB IS AT <NUMBER> END ON TELEVISION THE <SPELLING_TERM> AND THE BOOSTER IN THE SITTING ROOM DOESN'T FUNCTION CORPORATE I'VE TRIED ALL THE CHECKS AND NOTHING LIKE SAID WORK ME MIDDLE LIGHT CONNECTIVITY LIKE IF IT'S NOT ON THE POWER LIGHT AND THE WIFI LIGHT ON BUT THE CONNECTOR LIGHT IS NOT AT ALL,9.0,,,2025-11-03 16:03:21.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,1,3444,0,0,56.0,1,1,0
2025-09-01,Poor Coverage,"The customer reports that their broadband is barely working in their living room and expresses concern that the Wi-Fi signal is not reaching all rooms, despite being promised a minimum speed in each room.","Customer: ""I'VE BEEN TRYING TO WORK THIS AFTERNOON FROM MY LIVING ROOM ON THE BROADBAND IS STILL BAD BARELY WORKING"" and ""YOU'RE NOT SEEING WHAT IS COMING OUT YOU'RE NOT SEEING WHAT IS IN EACH ROOM IN MY HOUSE""",9.0,,,2025-09-01 15:02:48.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,0,,0,1,66.0,1,1,0
2025-10-16,Poor Coverage,"The customer reports that the Sky Q box is having reception issues despite being located right next to the router, suggesting poor Wi-Fi coverage or signal strength to specific devices.",'RECEPTION BECAUSE HE'S RIGHT NEXT TO HER' and 'NEXT TO THE ROUTER OK GIVE ME A MINUTE AND IT'S HAPPENING WITH THE SKY <SPELLING_TERM> AS WELL',9.0,,,2025-10-16 10:44:22.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,11.0,0,0,0
2025-09-20,Poor Coverage,"The customer reports that their Wi-Fi signal is significantly weaker in rooms further away from the router, impacting their internet speed. They mention getting 1 megabyte per second in the next room compared to 100 megabytes per second near the router.",NO THERE IS WIFI IT'S JUST NOT IN EVERY ROOM AND IT'S ONLY ON THE HUB IS BUT AS SOON AS YOU RUN THE WIFI CONNEXIONS PRETTY MUCH GONE I'M GETTING <NUMBER> MEGABYTES PER <ORDINAL> IN THE SAME ROOM AS THE ROUTER BUT ANYTIME I'M OUT JUST NEXT ROOM I'M GETTING <NUMBER> MEGABYTES PER <ORDINAL>... The actual speed of the router is fine but my house doesn't need a feel advice I should be able to go through different rooms,9.0,,,2025-09-20 18:11:21.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,1,5581,0,0,22.0,3,2,0
2025-08-02,Poor Coverage,The customer is experiencing Wi-Fi issues in a specific area of their home (bedroom) despite an engineer visit and a booster being installed. This indicates a problem with Wi-Fi signal strength in certain locations.,''I can't even use my laptop in my bedroom upstairs not work' and 'he changed all sorts of things given us a booster',,,,2025-08-02 11:10:52.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,110.0,7,6,4
2025-09-16,Poor Coverage,"The customer reports that their Wi-Fi signal is not strong enough upstairs, especially in their daughter's bedroom, leading to connectivity issues and slow speeds for her work laptop.",Yeah you could see my daughter's upstairs when they tried to connect to the box not getting much VOIP point again. ... THE ONLY PROBLEM IS WITH THE GIRLS BEDROOMS UPSTAIRS THE WE'VE NOT SAYING THAT THEY CAN'T CONNECT TO IT. ... BUT UPSTAIRS IN THE ROOM <PERSON> MORNING FOR YEARS NOW AND I'VE EVEN SPOKEN TO SKY ABOUT IT. ... OF MY DAUGHTERS OBVIOUSLY SHE GOES TO UNI FLUSHES FINDING THE NOT CONNECTING TO DO HER WORK ON THE LAPTOP.,9.0,,,2025-09-16 09:10:04.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,96.0,1,1,0
2025-10-23,Poor Coverage,"The customer reports that their phone is not connecting to the broadband, even though the phone indicates it is connected. The agent confirms that other devices are working, suggesting a localised issue to the customer's phone.",Customer: HI YEAH I'M HAVING TROUBLE MY WITH MY PHONE CONNECTING TO THE BROADBAND... it says on the actual phone it says connected and there's a tick and it's green... Agent: AND EVERYTHING IS WORKING FINE RIGHT Customer: YEAH YEAH JUST JUST MY PHONE,9.0,,,2025-10-23 17:59:36.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,1,632,0,0,101.0,1,1,0
2025-09-05,Poor Coverage,"The customer states that the Wi-Fi speed in the house is terrible because the engineer placed the hub in the corner of the lounge, which is the furthest point from anywhere else in the house. This suggests the issue is with the signal not reaching all areas.",Customer: OR WHATEVER YOU CALL IT AND THE THE THE SPEED OF THE IS THE WIFI IN THE HOUSE IS TERRIBLE I THINK IT'S THE THE ENGINEER HAS THE HUB AND SHE'S PUT IT IN THE CORNER OF MY LOUNGE WHICH IS THE FURTHEST POINT AWAY FROM ANYWHERE <PERSON> IN THE HOUSE SO THAT MAKES SENSE,9.0,,,2025-09-05 11:50:48.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,1,1999,0,0,94.0,2,2,0
2025-09-13,Poor Coverage,"The customer reports that after changing to a new broadband package, their Wi-Fi signal no longer reaches upstairs and their house alarm, which is in the next room to the router, also struggles to connect. This indicates weak signal in certain areas of the home.", Customer: 'SINCE THEN ARE THE SIGNAL HAS BEEN AWFUL WE CAN'T GET WIFI UPSTAIRS THE HOUSE ALARM THAT WORKTOPS WIFI PERFECTLY ALRIGHT BEFORE BEST SIGNAL IS POOR IT'S IT'S NOWHERE NEAR AS GOOD AS IT WAS BEFORE WE HAD IT CHANGED OVER',9.0,,,2025-09-13 13:30:14.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,1,1656,0,0,117.0,1,1,0
2025-10-20,Poor Coverage,The customer states that their Wi-Fi has lost connection in the kitchen and they only have broadband in one room of the house. They also mention that a booster they received is not working.,I've lost connection in my kitchen now... I've only got broadband in one room in the whole house.,9.0,,,2025-10-20 16:51:31.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,31.0,1,1,0
2025-08-28,Poor Coverage,"The customer reports that their Wi-Fi is dropping in and out and the reception is not great, even in a small house. They suspect the new router placement next to a brick wall is causing the issue, leading to poor signal in different areas of the house and affecting their TV and phones.",Customer: YEAH DROPPING IN AND OUT MAINLY AND IT'S THE RECEPTION IS NOT GREAT AT ALL I I'VE GOT A SMALL HOUSE THAT I LIVE IN IT BARELY BY CREATURES ANYTHING I DON'T KNOW WHY AND I THINK THAT AND HE ACTUALLY ... Customer: SO I THOUGHT IT ONLY UPSTAIRS BUT IT'S DOWNSTAIRS AS WELL BECAUSE TV'S DOWNSTAIRS AND IT'S HAPPENING TO THE TV ... Customer: YEAH NO I WHEN I READ ABOUT IT BUT I DON'T KNOW IF IT'S BECAUSE THEY PUT IT NEXT TO A BRICK WALL AND MAYBE THIS IS CAUSING HOLD THE TROUBLE BUT I DON'T KNOW MY I SO THAT YOU KNOW DECREASING KNOWS WHAT THEY'RE DOING SO I DIDN'T WANT TO,9.0,,,2025-08-28 14:41:57.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,73.0,1,1,0
2025-10-22,Poor Coverage,"The customer states that the Wi-Fi signal is slow upstairs with the Sky router compared to their previous Now router, indicating poor coverage in certain areas of the home.",Customer: MY WIFI WAS BETTER WITH NOW THEN MISS CLIMBING UPSTAIRS THE WIFI SALARY SLOW SHE SAID SHE'S MY MY ROUTER SO SURE I THINK THERE IS AN ISSUE WITH THE ROUTER AT THE MOMENT FOR ORDER IS I MEAN I'LL COME WITH THE NOW ROUTER I COULD GET A GOOD WIFI UPSTAIRS UP STAIRS AND WITH THE SKY ROUTER IS NOT GOOD,9.0,,,2025-10-22 10:13:37.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,2,3335,0,0,5.0,6,6,0
2025-08-22,Poor Coverage,"The customer reports that their broadband signal is not strong enough to reach an outbuilding used as an office, causing intermittent connection issues with their VPN and making Teams calls impossible. They also mention the signal isn't the strongest upstairs in the bedroom, specifically impacting video calls due to lack of speed.",The broadband just isn't quite reaching it well enough show it can pick it up for working things like emails but it drops on and off the VPN at work and I can't get any Teams calls. ... IT ISN'T THE STRONGEST WHEN I'M UPSTAIRS IN THE BEDROOM ACTUALLY to be honest ... it's just not got the speed for the video,10.0,,,2025-08-22 14:45:03.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,2.0,1,1,0
2025-10-24,Poor Coverage,"The customer reports that their TV in one of the upstairs bedrooms keeps cutting out of the internet and is not getting a good speed, implying a Wi-Fi coverage issue in that specific area of the house.",Customer: HI <PERSON> I WONDER IF YOU CAN WE'VE JUST TV IN <NUMBER> OF THE BEDROOMS UPSTAIRS AND IT'S IT KEEPS CUTTING OUT OF THE INTERNET KEEPS GOING IT'S NOT A GOOD SPEED UP THERE WHAT CAN WE DO... Customer: THANKS SO CAN I JUST CONFIRM I'M NORMAL SKY DOWNSTAIRS IS FINE IT'S ONLY HER TV IN THE TOP BEDROOM THAT'S THAT NOT NOT CONNECTING PROPERLY YEAH... Customer: YEAH BUT IT'S ONLY BECAUSE THE UPSTAIRS BEDROOM ISN'T NEAR OUR BOX DOWNSTAIRS OR,9.0,,,2025-10-24 13:29:41.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,,1,1,0
2025-10-30,Poor Coverage,"The customer reports that their broadband is not working in the bedroom and the TV is displaying ""Get Connected"". They confirm that the broadband is working downstairs.",Customer: THE BROADBAND IS NOT WORKING... Customer: AND IT'S NOT WORKING IN THE BEDROOM... Customer: IT SAYS GET CONNECTED... Customer: RIGHT YEAH I'VE BEEN I'M DOWNSTAIRS IS WORKING FINE HERE,9.0,,,2025-10-30 10:50:06.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,44.0,3,2,0
2025-09-06,Poor Coverage,"The customer reports that their TV is unable to connect to the Wi-Fi, requiring an HDMI cable connection. They suspect a Wi-Fi extender (booster) is needed to improve signal strength to the device.",Customer: 'THE MINI BOXES CONNECTING FINE BUT I'M ABLE TO ABLE TO CONNECT MY TV...I TV TO THE WIFI I'M HAVING TO CONNECT IT THROUGH AN HDMI CABLE',9.0,,,2025-09-06 19:22:46.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,160.0,1,1,0
2025-09-17,Poor Coverage,"The customer reports that the internet is working and coming into the house but is not reaching the TV or phones, indicating poor Wi-Fi signal in certain areas or on specific devices.",Customer: 'INTERNET INTERNET AT HOME BUT I CAN'T GET IT FROM THE ROUTER SO ANYWHERE' and 'YEAH IT'S COMING INTO THE HOUSE IT'S NOT REACHING THE TV OR ANY OF THE PHONES',9.0,,,2025-09-17 14:48:36.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,1,3120,0,0,23.0,1,1,0
2025-08-26,Poor Coverage,"The customer reports that their internet keeps dropping in certain rooms, particularly the living room and their kids' rooms, which they attribute to the modem's new location in the bedroom.",Customer: 'AND IT'S NOT JUST TV THE INTERNET AT ALL THAT DOESN'T WORK PROPERLY LIKE WHEN I'M IN MY LIVING ROOM MY WIFI AND YOUR TIME THE LIVING ROOM CAN LIKE GOING OFF' and 'BECAUSE ALL THE OTHER ROOM THE INTERNET IS REALLY BAD NOW Then when you go back they need the internet for the school work the online classes so I don't want the situation where the online studying and internet keeps cutting off you know',9.0,,,2025-08-26 13:18:45.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,25.0,1,1,0
2025-11-03,Poor Coverage,"The customer reports that their internet is getting worse and they cannot use their phone properly, indicating that the Wi-Fi signal is not reaching their device effectively. They also mention that even after moving the router to an unblocked space, it is still not providing the expected service.",I'M CALLING ABOUT MY MY INTERNET I CALL IN BEFORE AND <SPELLING_TERM> SHORTER TIME EVERYTHING LIKE THAT AND MY INTERNET IS GETTING WORSE AND WORSE...I CAN'T USE MY PHONE PROPERLY INTERNET...BECAUSE WE ARE THE WATER IS I <PERSON> PUT IT UP IN THE IN THAT BLOCKING ANYTHING AND IT'S STILL NOT WORKING...IT'S STILL NOT GIVING ME WERE SUPPOSED TO GET IN TRIED MY <PERSON> SAID THAT WAS ON BEFORE,9.0,,,2025-11-03 11:14:39.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,0,,0,0,142.0,1,1,0
2025-10-27,Poor Coverage,"The customer reports that their Wi-Fi signal is not reaching upstairs, despite living in a small house, leading to intermittent connection in that area.",Customer: WORKING PERFECTLY DOWNSTAIRS BUT THE CONNEXION UPSTAIRS AND OFF,9.0,,,2025-10-27 17:37:30.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,0.0,3,2,2
2025-09-14,Poor Coverage,"The customer reports that their Sky Glass television is intermittently losing its internet connection, even though their router indicates a connection and other devices are working fine. This suggests a localised issue with the TV's connection, not a general internet outage.",Customer: THE TELEVISION KEEPS TELLING ME WE HAVE NO INTERNET CONNECTION MY ROUTER TELLS ME WE HAVE THEN TELEVISION TELLS ME WHEN I RESET IT YES WE HAVE EXCELLENT INTERNET CONNECTION AND THEN IT GOES OFF AGAIN. Agent: OKAY OKAY WELL APART FROM THE TV OR YOUR INTERNET IS WORKING FINE FOR ON OTHER DEVICES Customer: YES,9.0,,,2025-09-14 17:16:07.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,1,318,0,0,145.0,1,1,0
2025-11-03,Poor Coverage,"The customer is experiencing issues with their Xbox and phone not being able to connect or work due to poor Wi-Fi and connection issues in a specific area (""down here"").",My <PERSON>'s having issues with the Xbox and I pay a lot of money for Sky so he shouldn't really be having problems down here watching the telly on my phone and you just can't do anything on it because of the connection and the Wi-Fi,7.0,,,2025-11-03 20:20:15.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,77.0,2,2,0
2025-08-27,Poor Coverage,"The customer is experiencing issues with their Wi-Fi coverage, specifically noting that they are ""NOT ABLE TO WORK CERTAIN PARTS OF THE HOUSE"". They also mention the Wi-Fi being ""not in the right position"".","Customer: ""NOT ABLE TO WORK CERTAIN PARTS OF THE HOUSE""; Customer: ""WIFI IT'S NOT IN THE RIGHT POSITION THIS AT THE IT""",9.0,,,2025-08-27 10:44:19.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,21.0,2,2,0
2025-08-28,Poor Coverage,"The customer complains about losing internet connection in certain parts of the house, indicating a problem with Wi-Fi range or signal strength in specific areas.",Customer: THE THEY RANGE IN THE HOUSE IS NOT GOOD I SAID WAS I KEEP LOSING INTERNET CONNECTION AND THEN IT COMES UP WHEN I COME BACK AGAIN,9.0,,,2025-08-28 15:22:35.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,1,519,0,0,30.0,1,1,0
2025-09-11,Poor Coverage,"The customer reports that their broadband is working downstairs but they cannot get any signal on their phones upstairs, and they cannot get their TV to work upstairs due to a weak signal.",Customer: THAT YEAH SO WE'VE GOT BROADBAND WITH YOU ALL WORKING FINE DOWNSTAIRS THE UPSTAIRS WE CANNOT GET ANY SIGNAL ON OUR PHONES AND I CAN'T GET THE <PERSON> WORK UPSTAIRS BECAUSE IT'S A WEAK SIGNAL UP THERE,9.0,,,2025-09-11 18:25:21.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,0.0,2,1,1
2025-09-03,Poor Coverage,"The customer is experiencing issues with Wi-Fi signal not reaching all parts of their large house, despite having specified this requirement when ordering the service.",I'VE GOT A BIG HOUSE AND I'M NOT GETTING SIGNAL EVERYWHERE,9.0,,,2025-09-03 11:08:08.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,0.0,3,3,1
2025-09-16,Poor Coverage,"The customer reports that their Wi-Fi signal used to cover the whole house but now only covers the sitting room. They also mention the router is located behind the television, which might be impacting the signal.",Customer: AND ALSO WHERE WHERE THE WIFI I THINK IT IS USED TO COVER THE WHOLE HOUSE IT ONLY COVERS THE SITTING ROOM NOW FOR SOME REASON. Agent: SO STRUGGLING TO GET A SIGNAL TO OTHER AREAS. Agent: THE BROADBAND IT'S BEHIND THE TV SO THAT MIGHT BE IMPACTING THE SIGNAL REACHING OTHER AREAS WITHIN THE HOME,9.0,,,2025-09-16 10:50:03.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,1,1668,0,0,153.0,2,2,0
2025-11-03,Poor Coverage,"The customer reports that their Wi-Fi is not connecting to certain applications like Microsoft Teams, and that they need to use their phone data or go to a relative's house to connect. The customer also mentions that when they turn off their Wi-Fi, their work phone works fine, implying that it is specific to their home Wi-Fi network.",Customer: BOTH BEEN GETTING WIFI BUT WE'RE NOT IT WON'T GO ON TO TEAMS WON'T LINK TO SAME PROBLEMS AS YOU CAN PROBABLY RING THESE CHANGES... Customer: IT GET IF I CAN IF I SWITCH THEM IS THIS IS A PROBLEM CAN USE DATA ON THE WORKS <PERSON> WE CAN DO IT THE MEETINGS WHEN WE SWITCH THE WIFI OFF IT WORKS FINE ANYWHERE <PERSON> WHICH ISN'T RELATIVE YOU'VE GOT WHAT IS IT POST OFFICE BROADBAND OF AND IT WORKS FINE,8.0,,,2025-11-03 17:51:59.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,1,22210,0,1,57.0,7,7,1
2025-10-24,Poor Coverage,"The customer reports that the Sky Stream in their bedroom keeps cutting out and is unusable, while the downstairs TV connected directly to the internet is working fine. This suggests a problem with Wi-Fi coverage or signal strength in a specific area of the home.",THE TV DOWNSTAIRS WHICH IS DIRECTLY CONNECTED IS FINE BUT THE ONE IN THE BEDROOM WHICH IS THE SKY STREAM IT KEEPS IT KEEPS CUTTING OUT YOU CAN'T WATCH A PROGRAMME EVEN NORMAL LIKE YOU CAN'T WATCH ANYTHING YOU'VE RECORDED YOU CAN'T LIKE ON THE APP YOU CAN'T WATCH ANYTHING ON THE LIVE TV IT JUST KEEPS CUTTING OUT,9.0,,,2025-10-24 09:09:17.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,2,1,5650,0,0,28.0,1,1,0
2025-08-26,Poor Coverage,"The customer is experiencing slow internet speed and no connection in specific rooms of their house, even after upgrading their broadband plan and using a booster box in their office.",Customer: SO I RENEWED MY SKY CONTRACT AND UPGRADED TO BETTER SPEED BUT BOX ALL OF THAT BUT SINCE IT'S CHANGED OVER I'VE BEEN HAVING CONNEXION ISSUES WHERE I HAVE THE BOOSTER BOX IN MY OFFICE AND UPSTAIRS ROOM I'M GETTING VERY SLOW SPEED I'M NOT GETTING ANY CONNEXION BASICALLY Customer: YEAH I'M I'M NOT GETTING ANY SPEED IN <NUMBER> ROOMS AT THE BACK OF THE HOUSE AND <NUMBER> OF THEM IS MY MAIN OFFICE,9.0,,,2025-08-26 17:26:37.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,54.0,2,2,0
2025-10-30,Poor Coverage,"The customer reports that Netflix on their iPad only works when connected to mobile data and not when connected to Sky Wi-Fi, indicating an issue with specific devices or applications on their network.",When I put on my phone internet it's fine so and then when I switch back to Sky it isn't working. So therefore Sky is the actual issue. It's working now with my when I use my phone but when I put my phone Sky stops working.,9.0,,,2025-10-30 12:04:11.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,0,,0,0,22.0,2,2,0
2025-09-09,Poor Coverage,"The customer reports poor Wi-Fi reception in their home office, located in the garage, which prevents them from working effectively in that area.","Customer: ""I've got a little office to the back of the garage which is part of the house [...] and that's where I work here hi reception in the offices it's <NUMBER> you know bye bye <NUMBER> bar basically work you where where I need it."" Agent: ""OR IS IT OKAY I CAN SEND YOU A BOOSTER UH <PERSON>""",9.0,,,2025-09-09 10:01:29.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,124.0,4,1,3
2025-10-30,Poor Coverage,"The customer initially reports an issue with their Sky box upstairs not working because it is not receiving an internet connection. The agent identifies this as a problem with the mini box needing reactivation or replacement, suggesting a localised connectivity problem.",Customer: WELL MY SKY BOX UPSTAIRS KEEPS GOING OFF... Customer: THE IS NOT RECEIVING ANY INTERNET CONNECTION... Agent: OKAY SO IF YOU DON'T MIND I'LL JUST TAKE YOU THROUGH SOME OF THE TROUBLESHOOTING STEPS ON THE CALL TO TRY AND RESOLVE IT ON THE CALL ITSELF OK IF IT IS NOT GETTING RESOLVED EVEN AFTER WE FOLLOWED THAT IN THAT <PERSON> THE MINI BOX MIGHT BE THE FAULTY <NUMBER> I'LL GET THE REPLACEMENT FOR YOU OK... Agent: OKAY SIGN THAT IF YOU HAVE AN ISSUE WITH YOUR MINI BOX MA'AM THAT'S THE REASON OK I'LL GO AHEAD AND SEND OUT A NEW MINI BOX FOR YOU FOR COMPLETELY NO COST IS THAT OKAY,8.0,,,2025-10-30 19:14:08.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,82.0,1,1,0
