call_date,label,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d
2025-08-02,Wi-Fi Status,10.0,,,2025-08-02 14:56:03.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,30.0,1,1,0
2025-10-31,Wi-Fi Status,9.0,,,2025-10-31 17:56:32.000000 UTC,,,INCOMPLETE,0,1,1,1,80,0,0,,3,1,2
2025-08-01,Wi-Fi Status,10.0,,,2025-08-01 11:41:16.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,30.0,1,1,0
2025-10-22,Wi-Fi Status,10.0,,,2025-10-22 08:16:13.000000 UTC,,,INCOMPLETE,0,1,1,2,1403,0,0,7.0,2,2,0
2025-08-06,Wi-Fi Status,9.0,,,2025-08-06 09:52:44.000000 UTC,,,INCOMPLETE,0,1,1,1,1833,0,0,62.0,2,2,0
2025-08-04,Wi-Fi Status,10.0,,,2025-08-04 13:58:22.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,17.0,1,1,0
2025-09-19,Wi-Fi Status,9.0,,,2025-09-19 19:04:54.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,7.0,0,0,0
2025-09-08,Wi-Fi Status,9.0,,,2025-09-08 19:33:08.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,93.0,1,1,0
2025-09-18,Wi-Fi Status,9.0,,,2025-09-18 11:41:26.000000 UTC,,,INCOMPLETE,0,1,1,1,1300,0,0,12.0,2,1,0
2025-10-31,Wi-Fi Status,8.0,,,2025-10-31 13:01:56.000000 UTC,,,INCOMPLETE,0,1,1,1,6656,0,0,22.0,8,7,0
2025-09-17,Wi-Fi Status,9.0,,,2025-09-17 15:37:22.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,81.0,1,1,0
2025-09-05,Wi-Fi Status,10.0,,,2025-09-05 18:27:11.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,18.0,2,2,0
2025-09-05,Wi-Fi Status,10.0,,,2025-09-05 11:30:54.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,14.0,1,1,0
2025-09-21,Wi-Fi Status,9.0,,,2025-09-21 18:28:49.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,23.0,1,1,0
2025-09-23,Wi-Fi Status,9.0,,,2025-09-23 08:37:30.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,121.0,1,1,0
2025-08-24,Wi-Fi Status,9.0,,,2025-08-24 11:18:43.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,2.0,1,1,0
2025-10-21,Wi-Fi Status,9.0,,,2025-10-21 19:45:20.000000 UTC,,,INCOMPLETE,0,1,1,0,,0,0,38.0,11,10,1
2025-09-17,Wi-Fi Status,9.0,,,2025-09-17 08:51:14.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,202.0,3,3,0
2025-09-09,Wi-Fi Status,9.0,,,2025-09-09 17:22:39.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,10.0,1,1,0
2025-10-30,Wi-Fi Status,10.0,,,2025-10-30 14:59:06.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,6.0,1,1,0
2025-08-01,Wi-Fi Status,10.0,,,2025-08-01 14:34:48.000000 UTC,,,INCOMPLETE,0,1,1,1,4283,0,0,169.0,4,2,3
2025-09-27,Wi-Fi Status,9.0,,,2025-09-27 09:52:05.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,5.0,1,1,1
2025-09-10,Wi-Fi Status,9.0,,,2025-09-10 10:01:12.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,58.0,1,1,0
2025-09-06,Wi-Fi Status,10.0,,,2025-09-06 13:50:58.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,225.0,2,2,0
2025-10-25,Wi-Fi Status,9.0,,,2025-10-25 16:19:21.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,14.0,1,1,0
2025-09-16,Wi-Fi Status,9.0,,,2025-09-16 10:46:06.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,152.0,1,1,0
2025-09-02,Wi-Fi Status,10.0,,,2025-09-02 08:13:04.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,19.0,1,1,0
2025-09-12,Wi-Fi Status,10.0,,,2025-09-12 08:34:33.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,130.0,2,2,0
2025-09-12,Wi-Fi Status,9.0,,,2025-09-12 12:47:09.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,10.0,1,1,0
2025-10-26,Wi-Fi Status,10.0,,,2025-10-26 11:14:49.000000 UTC,,,INCOMPLETE,0,1,1,1,1715,0,0,16.0,2,2,0
2025-08-04,Wi-Fi Status,8.0,,,2025-08-04 13:40:55.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,181.0,1,1,0
2025-08-23,Wi-Fi Status,7.0,,,2025-08-23 15:28:08.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,127.0,1,1,0
2025-08-01,Wi-Fi Status,10.0,,,2025-08-01 12:13:42.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,4.0,1,1,0
2025-10-29,Wi-Fi Status,10.0,,,2025-10-29 12:35:27.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,128.0,3,2,1
2025-11-02,Wi-Fi Status,9.0,,,2025-11-02 16:52:01.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,89.0,2,2,0
2025-09-03,Wi-Fi Status,10.0,,,2025-09-03 19:40:14.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,17.0,1,1,0
2025-08-01,Wi-Fi Status,10.0,,,2025-08-01 08:49:58.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,42.0,1,1,0
2025-09-20,Wi-Fi Status,10.0,,,2025-09-20 19:03:01.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,204.0,2,2,0
2025-09-15,Wi-Fi Status,8.0,,,2025-09-15 16:40:05.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,147.0,2,2,0
2025-10-29,Wi-Fi Status,10.0,,,2025-10-29 09:46:59.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,126.0,2,1,1
2025-10-19,Wi-Fi Status,10.0,,,2025-10-19 16:25:36.000000 UTC,,,INCOMPLETE,0,1,1,1,278,0,0,18.0,1,1,0
2025-09-09,Wi-Fi Status,10.0,,,2025-09-09 18:52:45.000000 UTC,,,INCOMPLETE,0,1,1,1,4251,0,0,36.0,1,1,0
2025-10-23,Wi-Fi Status,9.0,,,2025-10-23 12:11:09.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,193.0,1,1,0
2025-09-13,Wi-Fi Status,9.0,,,2025-09-13 10:36:58.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,228.0,1,1,1
2025-08-30,Wi-Fi Status,10.0,,,2025-08-30 11:58:33.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,4.0,2,2,0
2025-10-22,Wi-Fi Status,9.0,,,2025-10-22 13:40:44.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,15.0,4,3,3
2025-08-24,Wi-Fi Status,10.0,,,2025-08-24 18:47:02.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,47.0,1,1,0
2025-09-04,Wi-Fi Status,9.0,,,2025-09-04 19:48:07.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,150.0,1,1,0
2025-10-27,Wi-Fi Status,10.0,,,2025-10-27 15:41:27.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,184.0,2,2,0
2025-09-03,Wi-Fi Status,9.0,,,2025-09-03 11:56:35.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,14.0,15,13,2
2025-10-20,Wi-Fi Status,10.0,,,2025-10-20 10:42:46.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,140.0,3,3,1
2025-09-06,Wi-Fi Status,9.0,,,2025-09-06 17:49:35.000000 UTC,,,INCOMPLETE,0,1,1,2,1708,0,1,6.0,3,3,1
2025-08-29,Wi-Fi Status,10.0,,,2025-08-29 20:29:57.000000 UTC,,,INCOMPLETE,0,1,2,2,467,0,0,202.0,1,1,0
2025-09-01,Wi-Fi Status,8.0,,,2025-09-01 12:18:31.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,94.0,2,1,1
2025-08-24,Wi-Fi Status,9.0,,,2025-08-24 13:05:21.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,149.0,2,2,1
2025-10-18,Wi-Fi Status,9.0,,,2025-10-18 12:17:34.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,19.0,4,4,0
2025-09-09,Wi-Fi Status,9.0,,,2025-09-09 16:00:42.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,4.0,1,1,0
2025-08-27,Wi-Fi Status,9.0,,,2025-08-27 13:29:26.000000 UTC,,,INCOMPLETE,0,1,1,0,,1,1,25.0,2,2,2
2025-08-17,Wi-Fi Status,10.0,,,2025-08-17 20:28:39.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,2.0,1,1,0
2025-08-21,Wi-Fi Status,8.0,,,2025-08-21 11:37:19.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,4,3,3
2025-10-24,Wi-Fi Status,9.0,,,2025-10-24 11:07:19.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,71.0,3,1,2
2025-09-17,Wi-Fi Status,9.0,,,2025-09-17 12:28:34.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,213.0,2,1,1
2025-10-27,Wi-Fi Status,10.0,,,2025-10-27 12:56:18.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,3,1,1
2025-09-11,Wi-Fi Status,9.0,,,2025-09-11 13:16:06.000000 UTC,,,INCOMPLETE,0,1,2,2,1522,0,0,79.0,2,2,1
2025-09-03,Wi-Fi Status,9.0,,,2025-09-03 09:47:55.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,1.0,1,1,0
2025-08-21,Wi-Fi Status,10.0,,,2025-08-21 14:03:36.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,56.0,1,1,1
2025-10-19,Wi-Fi Status,9.0,,,2025-10-19 09:43:32.000000 UTC,,,INCOMPLETE,0,1,2,0,,0,0,53.0,1,1,0
2025-08-29,Wi-Fi Status,10.0,,,2025-08-29 20:54:45.000000 UTC,,,INCOMPLETE,0,1,1,1,2376,0,0,0.0,3,3,0
2025-09-09,Wi-Fi Status,9.0,,,2025-09-09 14:19:22.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,32.0,1,1,0
2025-09-06,Wi-Fi Status,9.0,,,2025-09-06 08:05:07.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,5.0,3,3,0
2025-09-05,Wi-Fi Status,10.0,,,2025-09-05 13:53:15.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,133.0,1,1,0
2025-08-03,Wi-Fi Status,9.0,,,2025-08-03 13:02:01.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,28.0,1,1,0
2025-10-22,Wi-Fi Status,9.0,,,2025-10-22 18:49:12.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,45.0,1,1,0
2025-10-21,Wi-Fi Status,8.0,,,2025-10-21 18:23:00.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,19.0,2,2,0
2025-09-09,Wi-Fi Status,10.0,,,2025-09-09 12:27:23.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,7,5,1
2025-09-14,Wi-Fi Status,10.0,,,2025-09-14 18:51:59.000000 UTC,,,INCOMPLETE,0,1,1,1,1769,0,0,57.0,1,1,0
2025-08-21,Wi-Fi Status,10.0,,,2025-08-21 17:28:34.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,21.0,1,1,0
2025-09-01,Wi-Fi Status,9.0,,,2025-09-01 14:21:46.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,196.0,4,4,1
2025-09-19,Wi-Fi Status,9.0,,,2025-09-19 09:08:47.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,54.0,1,1,0
2025-09-03,Wi-Fi Status,9.0,,,2025-09-03 09:46:56.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,179.0,1,1,0
2025-09-01,Wi-Fi Status,9.0,,,2025-09-01 17:09:16.000000 UTC,,,INCOMPLETE,0,1,1,1,1555,0,0,0.0,4,3,1
2025-08-30,Wi-Fi Status,8.0,,,2025-08-30 16:54:34.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,159.0,2,2,0
2025-11-03,Wi-Fi Status,10.0,,,2025-11-03 20:12:57.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,138.0,2,2,0
2025-09-16,Wi-Fi Status,10.0,,,2025-09-16 13:57:35.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,13.0,1,1,0
2025-09-22,Wi-Fi Status,10.0,,,2025-09-22 16:07:36.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,19.0,1,1,0
2025-10-25,Wi-Fi Status,8.0,,,2025-10-25 11:06:16.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,54.0,1,1,0
2025-10-29,Wi-Fi Status,10.0,,,2025-10-29 10:10:11.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,31.0,1,1,0
2025-09-03,Wi-Fi Status,10.0,,,2025-09-03 18:17:48.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,29.0,2,1,1
2025-09-12,Wi-Fi Status,9.0,,,2025-09-12 08:37:55.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,80.0,1,1,0
2025-10-20,Wi-Fi Status,9.0,,,2025-10-20 09:41:15.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,171.0,3,3,1
2025-10-20,Wi-Fi Status,10.0,,,2025-10-20 10:39:21.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,,6,6,2
2025-08-03,Wi-Fi Status,9.0,,,2025-08-03 12:15:33.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,170.0,1,1,0
2025-08-31,Wi-Fi Status,9.0,,,2025-08-31 19:19:17.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,116.0,1,1,0
2025-08-22,Wi-Fi Status,10.0,,,2025-08-22 17:09:06.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,117.0,1,1,0
2025-09-08,Wi-Fi Status,9.0,,,2025-09-08 09:06:32.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,33.0,2,1,0
2025-09-22,Wi-Fi Status,8.0,,,2025-09-22 15:28:18.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,67.0,3,2,1
2025-09-17,Wi-Fi Status,9.0,,,2025-09-17 09:07:29.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,1.0,1,1,0
2025-09-12,Wi-Fi Status,9.0,,,2025-09-12 10:31:08.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,5,4,0
2025-09-02,Wi-Fi Status,9.0,,,2025-09-02 14:39:14.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,69.0,5,5,0
2025-08-21,Wi-Fi Status,10.0,,,2025-08-21 18:49:46.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,109.0,1,1,0
2025-08-02,Wi-Fi Status,10.0,,,2025-08-02 08:02:51.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,81.0,3,3,0
2025-09-04,Wi-Fi Status,9.0,,,2025-09-04 13:49:01.000000 UTC,,,INCOMPLETE,0,1,2,2,2497,0,0,37.0,2,2,0
2025-09-12,Wi-Fi Status,8.0,,,2025-09-12 14:54:11.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,24.0,1,1,0
2025-08-01,Wi-Fi Status,10.0,,,2025-08-01 15:37:28.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,118.0,4,2,2
2025-10-25,Wi-Fi Status,9.0,,,2025-10-25 14:33:01.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,12.0,1,1,0
2025-09-13,Wi-Fi Status,10.0,,,2025-09-13 16:23:49.000000 UTC,,,INCOMPLETE,0,1,1,1,789,0,0,33.0,2,1,1
2025-09-10,Wi-Fi Status,9.0,,,2025-09-10 10:56:48.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,182.0,4,4,1
2025-08-29,Wi-Fi Status,9.0,,,2025-08-29 13:16:05.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,55.0,1,1,0
2025-09-16,Wi-Fi Status,10.0,,,2025-09-16 09:11:46.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,23.0,1,1,0
2025-08-22,Wi-Fi Status,9.0,,,2025-08-22 20:08:43.000000 UTC,,,INCOMPLETE,0,1,1,1,2382,0,0,138.0,2,2,1
2025-08-03,Wi-Fi Status,10.0,,,2025-08-03 08:26:10.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,45.0,4,4,0
2025-09-10,Wi-Fi Status,9.0,,,2025-09-10 18:28:57.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,,2,1,1
2025-08-31,Wi-Fi Status,9.0,,,2025-08-31 14:20:01.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,1.0,4,4,0
2025-09-15,Wi-Fi Status,10.0,,,2025-09-15 10:24:21.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,38.0,1,1,0
2025-08-13,Wi-Fi Status,8.0,,,2025-08-13 09:58:35.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,119.0,4,4,1
2025-09-19,Wi-Fi Status,10.0,,,2025-09-19 14:50:10.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,4,2,2
2025-10-03,Wi-Fi Status,10.0,,,2025-10-03 17:09:28.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,55.0,2,1,0
2025-09-10,Wi-Fi Status,9.0,,,2025-09-10 14:18:02.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,73.0,1,1,0
2025-08-17,Wi-Fi Status,10.0,,,2025-08-17 09:59:25.000000 UTC,,,INCOMPLETE,0,1,2,2,33926,0,0,114.0,5,5,0
2025-08-29,Wi-Fi Status,9.0,,,2025-08-29 14:36:48.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,31.0,2,2,0
2025-08-25,Wi-Fi Status,10.0,,,2025-08-25 08:43:30.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,146.0,2,2,0
2025-09-09,Wi-Fi Status,9.0,,,2025-09-09 10:07:12.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,6.0,1,1,1
2025-10-30,Wi-Fi Status,10.0,,,2025-10-30 18:23:20.000000 UTC,,,INCOMPLETE,0,1,2,1,601,0,0,13.0,1,1,0
2025-08-05,Wi-Fi Status,9.0,,,2025-08-05 10:02:19.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,11.0,1,1,0
2025-09-20,Wi-Fi Status,9.0,,,2025-09-20 18:51:36.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,111.0,4,4,1
2025-08-31,Wi-Fi Status,10.0,,,2025-08-31 13:41:46.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,66.0,1,1,0
2025-09-17,Wi-Fi Status,10.0,,,2025-09-17 20:39:40.000000 UTC,,,INCOMPLETE,0,1,2,2,2741,0,0,186.0,2,1,1
2025-10-31,Wi-Fi Status,9.0,,,2025-10-31 14:31:52.000000 UTC,,,INCOMPLETE,0,1,1,1,4435,0,0,47.0,1,1,0
2025-09-11,Wi-Fi Status,9.0,,,2025-09-11 19:48:42.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,221.0,1,1,0
2025-10-19,Wi-Fi Status,8.0,,,2025-10-19 09:56:59.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,1,70.0,1,1,0
2025-08-31,Wi-Fi Status,10.0,,,2025-08-31 13:39:31.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,129.0,1,1,0
2025-09-14,Wi-Fi Status,10.0,,,2025-09-14 18:27:09.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,1,95.0,1,1,0
2025-09-12,Wi-Fi Status,9.0,,,2025-09-12 11:36:19.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,202.0,1,1,0
2025-09-11,Wi-Fi Status,9.0,,,2025-09-11 14:55:40.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,103.0,5,1,4
2025-08-05,Wi-Fi Status,9.0,,,2025-08-05 11:19:49.000000 UTC,,,INCOMPLETE,0,1,1,1,1094,0,0,141.0,1,1,0
2025-10-28,Wi-Fi Status,8.0,,,2025-10-28 09:49:33.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,15.0,2,2,0
2025-10-29,Wi-Fi Status,8.0,,,2025-10-29 09:16:49.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,2.0,3,3,0
2025-08-18,Wi-Fi Status,9.0,,,2025-08-18 09:16:31.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,1.0,2,2,0
2025-09-24,Wi-Fi Status,9.0,,,2025-09-24 15:37:28.000000 UTC,,,INCOMPLETE,0,1,1,1,4500,0,0,,4,3,0
2025-10-22,Wi-Fi Status,9.0,,,2025-10-22 18:23:39.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,35.0,1,1,0
2025-09-23,Wi-Fi Status,10.0,,,2025-09-23 17:34:10.000000 UTC,,,INCOMPLETE,0,1,1,0,,0,0,13.0,7,7,1
2025-08-27,Wi-Fi Status,9.0,,,2025-08-27 19:51:07.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,55.0,1,1,0
2025-10-24,Wi-Fi Status,9.0,,,2025-10-24 08:39:32.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,98.0,1,1,0
2025-08-03,Wi-Fi Status,9.0,,,2025-08-03 15:09:27.000000 UTC,,,INCOMPLETE,0,1,1,1,5563,0,1,0.0,4,3,0
2025-09-23,Wi-Fi Status,9.0,,,2025-09-23 13:49:24.000000 UTC,,,INCOMPLETE,0,1,1,1,4248,0,0,133.0,2,1,1
2025-08-26,Wi-Fi Status,10.0,,,2025-08-26 19:25:35.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,45.0,1,1,0
2025-09-10,Wi-Fi Status,10.0,,,2025-09-10 11:33:02.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,95.0,1,1,0
2025-10-25,Wi-Fi Status,9.0,,,2025-10-25 12:28:16.000000 UTC,,,INCOMPLETE,0,0,0,0,,1,1,53.0,3,3,0
2025-10-19,Wi-Fi Status,8.0,,,2025-10-19 16:50:30.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,130.0,5,5,0
2025-09-25,Wi-Fi Status,9.0,,,2025-09-25 17:47:09.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,1,52.0,8,7,4
2025-08-06,Wi-Fi Status,10.0,,,2025-08-06 08:37:17.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,47.0,1,1,0
2025-09-08,Wi-Fi Status,10.0,,,2025-09-08 19:24:09.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,42.0,2,1,0
2025-09-25,Wi-Fi Status,9.0,,,2025-09-25 10:56:32.000000 UTC,,,INCOMPLETE,0,1,1,1,2711,0,0,56.0,3,2,2
2025-08-04,Wi-Fi Status,10.0,,,2025-08-04 13:30:12.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,179.0,1,1,0
2025-08-17,Wi-Fi Status,9.0,,,2025-08-17 14:14:21.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,23.0,1,1,0
2025-10-31,Wi-Fi Status,9.0,,,2025-10-31 13:59:58.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,5,4,0
2025-08-24,Wi-Fi Status,10.0,,,2025-08-24 15:38:56.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,50.0,1,1,0
2025-08-22,Wi-Fi Status,10.0,,,2025-08-22 17:08:03.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,202.0,1,1,0
2025-09-14,Wi-Fi Status,10.0,,,2025-09-14 10:08:08.000000 UTC,,,INCOMPLETE,0,1,1,0,,0,0,85.0,2,2,0
2025-09-03,Wi-Fi Status,10.0,,,2025-09-03 13:11:02.000000 UTC,,,INCOMPLETE,0,1,1,1,46888,0,0,15.0,12,11,0
2025-10-23,Wi-Fi Status,10.0,,,2025-10-23 16:02:51.000000 UTC,,,INCOMPLETE,0,1,1,0,,0,0,39.0,4,3,0
2025-09-11,Wi-Fi Status,9.0,,,2025-09-11 15:46:51.000000 UTC,,,INCOMPLETE,0,1,1,1,198,0,0,129.0,1,1,0
2025-08-17,Wi-Fi Status,10.0,,,2025-08-17 12:48:57.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,22.0,1,1,0
2025-09-23,Wi-Fi Status,9.0,,,2025-09-23 13:05:11.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,93.0,1,1,0
2025-08-25,Wi-Fi Status,10.0,,,2025-08-25 09:24:21.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,98.0,4,4,0
2025-08-04,Wi-Fi Status,10.0,,,2025-08-04 10:32:14.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,193.0,1,1,0
2025-08-01,Wi-Fi Status,9.0,,,2025-08-01 11:33:23.000000 UTC,,,INCOMPLETE,0,1,1,1,841,0,0,156.0,1,1,0
2025-08-27,Wi-Fi Status,10.0,,,2025-08-27 16:55:42.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,44.0,1,1,0
2025-09-09,Wi-Fi Status,9.0,,,2025-09-09 18:49:22.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,15.0,1,1,0
2025-08-26,Wi-Fi Status,10.0,,,2025-08-26 08:47:09.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,11.0,2,2,0
2025-09-20,Wi-Fi Status,9.0,,,2025-09-20 08:36:46.000000 UTC,,,INCOMPLETE,0,1,5,5,15326,0,0,217.0,5,5,1
2025-10-30,Wi-Fi Status,10.0,,,2025-10-30 15:53:34.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,55.0,2,2,0
2025-09-23,Wi-Fi Status,10.0,,,2025-09-23 10:58:00.000000 UTC,,,INCOMPLETE,0,1,3,3,29032,0,0,4.0,10,10,1
2025-09-07,Wi-Fi Status,9.0,,,2025-09-07 11:14:45.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,212.0,1,1,0
2025-10-23,Wi-Fi Status,9.0,,,2025-10-23 17:49:47.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,11.0,1,1,0
2025-08-27,Wi-Fi Status,9.0,,,2025-08-27 11:12:07.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,2,2,0
2025-08-22,Wi-Fi Status,10.0,,,2025-08-22 15:29:40.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,73.0,2,2,0
2025-10-23,Wi-Fi Status,10.0,,,2025-10-23 17:09:53.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,211.0,1,1,0
