call_date,label,long_reason,evidence,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,suggested_outcome,suggested_outcome_cleaned,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d,first_csg_call_reason,last_csg_call_reason,engineer_reported_cause,engineer_reported_symptom,engineer_reported_action
2025-09-03,Poor Coverage,"The customer is experiencing screen freezing and pixelation on their smart TV, specifically when watching BBC, which they attribute to connectivity issues with their Wi-Fi. They also mention that the booster is on a different floor than the main router, suggesting poor Wi-Fi signal distribution in their home.",I mean when I'm watching YouTube there's no problem but when I'm watching normal TV especially BBC THE INTERVALS SCREEN FREEZES AND THEN THERE'S THIS <PERSON> COLOUR THING RUNNING THAT'S THAT'S SOMETHING TO DO WITH CONNECTIVITY...BUT YEAR BUT WHATEVER THE CASES THE SMART TV IS LINKED TO THE WIFI AND THIS IS WHERE THE CONNECTIVITY PROBLEM IS...YES <NUMBER> MORE THING THE THE SMART TV IT'S LOCATED ON THE <ORDINAL> FLOOR MM BUT I DO HAVE I HAVE TO GO UPSTAIRS SETTLE ON THE BOOSTER WHICH IS ON THE <ORDINAL> FLOOR YEAH AND THEN REGIONAL OR THE ROLL WIFI IS ON THE GROUND FLOOR RIGHT OKAY AFTER YEAH JUST MAY NOT BE STRONG ENOUGH,9,,,2025-09-03 09:07:00 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,131,1,1,0,,,,,
2025-09-19,Poor Coverage,"The customer states that the Wi-Fi signal is terrible in the room where the router is, yet it is better upstairs when connected to a third-party booster. This indicates an issue with the Sky hub not providing adequate coverage, even in close proximity.",Customer: 'AND CONNECT TO THE ROUTER MY CONNECTION IS IS TERRIBLE' and 'if I connect to the booster that we have a <ORDINAL> party booster that's connected actually up the stairs and we live in a in a really old stone building so that's the reason we got the booster Connect to that bearing in mind that that is the floor above WHEREAS I'M CURRENTLY SITTING THE CONNEXIONS BUT A LOT BETTER I DON'T THINK IT'S THE BROADBAND THAT'S THE ISSUE I THINK IT'S THE ACTUAL EQUIPMENT THE SKY HUB THAT'S THE PROBLEM',9,,,2025-09-19 13:05:54 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,57,1,1,0,,,,,
2025-09-14,Unreliable Wi-Fi,"The customer reports that their Wi-Fi is repeatedly dropping out every few minutes, specifically affecting their mobile phone.",Customer: YEAH <NUMBER> WAS DROPPING OUT EVERY <NUMBER> TO <NUMBER> MINUTES HALFWAY THROUGH DOING SOMETHING THE WIFI DROP AND <PERSON> GOT TO START AGAIN. Agent: OKAY SO THE INTERNET IS DROPPING DOWN ON YOUR MOBILE PHONE YEAH. Customer: YEAH,9,,,2025-09-14 17:43:27 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,79,1,1,0,,,,,
2025-09-25,Poor Coverage,"The customer reports a significant drop in internet speed and connectivity issues in rooms away from the router, despite having a new router and being on a high-speed plan. They specifically mention not being able to connect devices in certain rooms.",But I'm only getting it in one room of the house. I spoke to the gentleman before and he said that the speed should not he's never seen that before and I got a new hub sent out which is fine. Yeah yeah like I'll be on the other side of the wall where the router is and I'll only get 20 it's not even connecting to my devices. Oh no 1 bar by it's not even connect and it just says like so I'll be on my phone and it probably be 4 and 5 and move to the next room and that'll drop to 1 and I can't connect any devices from that room.,9,,,2025-09-25 11:00:32 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,22,4,3,0,,,,,
2025-08-02,Other,"The customer initially reports that their broadband is not working, but after troubleshooting with the agent, the internet connection appears to be functional. The customer then shifts to discussing a penalty fee they had to pay to a previous provider (EE) and a compensation for a delay in activation, indicating that the primary concern is now billing and account-related.",Customer: YES HOPEFULLY MY BROADBAND IS NOT WORKING; Agent: SO WE MANAGED TO CONNECT YOUR PHONE RIGHT NOW SO YOUR PHONE IS CONNECTED AND THAT IT'S CONNECTED TO THE SKY NETWORK SO JUST LIKE I TOLD YOU YOUR BROADBAND WITH US IS ACTIVE RIGHT NOW SO IT'S WORKING; Customer: AND WHAT ABOUT WHAT ABOUT I GO TO EE TO COME OUT WHAT HAPPENED TO THAT; Customer: YEP NO BUT I HAVE TO PAY THE PENALTY TO COME UP WITH THEM TO JOIN YOU; Customer: OKAY AND WHAT ABOUT THE I SUPPOSED TO IT HAS BEEN <NUMBER> MONTHS TIME FOR ME THERE WAS A COMPENSATION ON THAT AS WELL,8,Billing or Credit,8,2025-08-02 11:54:54 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,0,2,2,0,,,,,
2025-10-24,Poor Coverage,"The customer reports that their Wi-Fi signal is not reaching the upstairs of their home, affecting devices like their Playstation, due to a disconnected booster after a recent fibre upgrade.",Customer: 'NOW WE CAN'T USE THE THINGS PLAYSTATION AND STUFF UPSTAIRS' and 'THERE IS WELL NOT NOW BECAUSE THE ROUTER SO IT DOESN'T REACH NO IT'S NOT WORKING' and 'IT'S A BOOSTER WHICH IS DISCONNECTED',9,,,2025-10-24 12:36:24 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,16,1,1,0,,,,,
2025-10-28,Poor Coverage,"The customer reports that their Wi-Fi signal drops when they are upstairs, indicating an issue with Wi-Fi coverage in certain areas of their home.",Customer: WHEN WE DOWNSTAIRS WE GET FULL INTERNET WHEN YOU'RE UPSTAIRS IT DROPS,9,,,2025-10-28 11:17:17 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,5,1,1,0,,,,,
2025-09-11,Poor Coverage,"The customer states that her new laptop is unable to connect to the internet, and mentions that her Sky Q box also goes down in her bedroom. This suggests a problem with Wi-Fi coverage or connectivity for specific devices in certain areas of the house.",I've not <NUMBER> laptop back from the time staying there's nothing wrong with the laptop so they're putting it back on you so I don't know what to do here on the because who is it just not getting the can get on it took photos shopping vouchers can't do stuff like that but I took out colours and flat not connected disrupted not not that,8,,,2025-09-11 10:52:27 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,140,1,1,0,,,,,
2025-09-20,Other,The customer's landline was not working after a new broadband and landline installation. The issue was resolved by plugging the landline phone into the correct port on the new Sky router instead of the old TalkTalk box.,Customer: THE BROADBAND THEN EVERYTHING'S WORKING REALLY REALLY WELL BUT HER LANDLINE IS STILL NOT WORKING IT'S SAYING THE DEVICES AND REGISTERED WE CAN CALL INTO THE LANDLINE BUT SHE CAN'T HEAR IT RING OR ANYTHING AND SKY CALL OUT EITHER,10,Landline Issue,9,2025-09-20 15:18:35 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,0,5,5,1,,,,,
2025-08-30,Unreliable Wi-Fi,"The customer reports that their Wi-Fi connection is constantly cutting out, making it impossible to watch television or stream content on various platforms.",NOW WE CAN'T EVEN WATCH THE TELEVISION WITHOUT CUTTING OUT,10,,,2025-08-30 10:20:17 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,123,1,1,0,,,,,
2025-09-16,Unreliable Wi-Fi,"The customer reports that their broadband has been ""dropping constantly"" for the past two days, causing all connected devices to stop and buffer intermittently.",Customer: IT'S ABOUT MY BROADBAND YESTERDAY AND TODAY IT'S WELL IT'S BEEN HORRENDOUS IT HAD BEEN DROPPING CONSTANTLY... BLAH SAID WE'RE WATCHING TELLY KIDS ALONG THERE TABLETS AND IT'S JUST EVERYTHING JUST STOPPING AND BUFFERING FOR <NUMBER> MINUTES THEN IT COME BACK AGAIN AT HALF HOUR OR SO IT DOES IT AGAIN AND IT'S BEEN LIKE IT FOR <NUMBER> DAYS,9,,,2025-09-16 17:41:03 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,22,1,1,0,,,,,
2025-11-03,Wi-Fi Status,"The customer reports that none of the computers in their house are working on the internet, indicating a complete loss of internet connection.",ON TOP OF THAT ALL THE COMPUTERS IN OUR HOUSE NOW DON'T WANNA WORK ON THE INTERNET,9,,,2025-11-03 13:04:38 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,1,3,3,7543,0,0,75,3,1,2,Intermittent Connection,IAF,,,
2025-09-09,Unreliable Wi-Fi,"The customer reports that their internet connection is inconsistent, frequently dropping and coming back on, with the internet light on their hub going orange multiple times a day.","""THE INTERNET LIGHT KEEPS GOING ORANGE MULTIPLE TIMES A DAY AND THE INTERNET DOESN'T WORK IT COMES ON IT GOES OFF REALLY INCONSISTENT""",10,,,2025-09-09 17:04:41 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,1,3,3,596,0,0,113,1,1,0,Intermittent Connection,Telephone issue,,,
2025-09-11,Other,"The customer is experiencing a recurring technical fault with their television, which displays a ""technical fault"" message and does not work. This issue is not directly related to broadband performance but to the TV equipment itself.","Customer: ""I CAN TELL YOU WHAT THE PROBLEM IS TELEVISION TELEVISIONS SHUTS ITSELF DOWN AND SAYS TECHNICAL FAULT"" and ""WELL I'M TOLD IT'S FROM THE BOX YES I MEAN I DON'T KNOW WHAT'S THE PROBLEM IT JUST COMES UP ON MY TV SCREEN SAYING TECHNICAL FAULT""",9,TV or Device Issue,10,2025-09-11 17:16:35 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,114,2,2,0,,,,,
2025-08-26,Other,"The customer initially calls about an issue with their work phone, a VOIP phone, and mentions that BT suggested there's an issue with the SIP ALG setting on their Sky router. The call focuses on disabling this setting, which is a specific configuration issue, not a general broadband performance problem.",Customer: 'HI YEAH ALL IT IS I USED MY WORK PHONE WHICH IS VOIP WHICH IS OVER THE ROUTER A FEW PROBLEMS WITH IT IT'S A BT PHONE AND I'VE BEEN ON THE BT AND <PERSON> SAID THAT I'VE GOT THERE'S AN ISSUE WITH THE SA <SPELLING_TERM> A <SPELLING_TERM> THAN IT NEEDS TO <PERSON> NUMBER ROUTER' and 'STILL NOT WORKING THE PHONE BUT WE'VE DONE' and 'LINE'S BUSY BASICALLY THERE'S NO LINE SORRY SO IT'S GOING TO BE DOWN TO BT',9,Advanced Wi-Fi Configuration or Settings,8,2025-08-26 13:10:00 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,67,1,1,0,,,,,
2025-09-13,Poor Coverage,"The customer reports that their booster box upstairs is not connecting to the internet downstairs, indicating a problem with Wi-Fi coverage in certain areas of their home despite having a faster fibre broadband connection.",'MY BOOSTER BOX UPSTAIRS IS TELLING ME IT'S NOT CONNECTION WHATSOEVER TO MY INTERNET DOWNSTAIRS' and 'IT'S THAT <NUMBER> THAT'S NOT CONNECT MY DOWNSTAIRS <NUMBER>' and 'SERVICE DENTAL AFTER THIS IS FINE JUST UPSTAIRS HAVING THE ISSUES SO THE COVERAGE UPSTAIRS IS NOT GREAT OKAY',9,,,2025-09-13 16:13:43 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,73,4,4,0,,,,,
2025-08-01,Wi-Fi Status,"The customer reports that their broadband keeps going down and they cannot connect their phone or TV. The lights on the router are green, but there is still no connection, which eventually results in an engineer being booked.",Customer: BYE FOR MY BROADBAND KEEPS GOING DOWN...I CAN'T GET IT YEAH CAN'T CONNECT TO MY PHONE I CAN'T CONNECT TO THE TV THERE'S ALWAYS THE LIGHT SHOWING ON A LITTLE BOX ON THE WALL THAT WAS PUT ON TO BEFORE GREEN LIGHTS SO THE ONLY <NUMBER> YEAH,9,,,2025-08-01 10:24:57 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,67,1,1,0,,,,,
2025-09-14,Poor Coverage,"The customer reports that their Wi-Fi signal is not reaching all parts of their home, specifically their room, requiring them to use an Ethernet cable for their laptop. They also mention that some of their phones are not picking up the signal and it is very slow, which is causing issues with working from home.",I don't live in sort of issues with the broadband not connected at items I've had to use direct ethernet cable for my laptop and just finding it's frustrating and need to know... I'm paying currently my room where I've had to use an ethernet connector to get online and that's not right... I think some of them are not picking it up but it's very slow and it's and I work from home so it's going to be an issue reconnect,9,,,2025-09-14 09:27:31 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,0,5,4,2,,,,,
2025-08-05,Other,"The customer is reporting an issue with their Sky landline phone service, specifically that they cannot receive incoming calls, and there is no ringing tone, despite the internet working fine.",Customer: YES ON OUR SKY LANDLINE PHONE ON OUR <PERSON> WE'RE NOT GETTING A RINGING TONE WE CAN'T GET INCOMING CALLS WE CAN CALL OK BUT WE CAN'T GET INCOMING CALLS IT'S NOT RINGING ON THE PHONE Customer: SO THE INTERNET SEEMS TO BE WORKING OKAY Customer: I'VE CERTAINLY CAN RING OUT FINE ON THE PHONE Customer: WE CAN'T RECEIVE CALLS,10,Landline Issue,10,2025-08-05 10:53:11 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,1,1,1,3542,0,0,149,1,1,0,No Connection,No Connection,,,
2025-08-02,Slow Wi-Fi,"The customer explicitly states that their broadband is ""very slow"" and mentions that it takes too long to load things online, making it difficult to do anything beyond basic browsing.","Customer: ""THE BROADBAND IS VERY SLOW... BUT WHEN YOU TRY TO DO ANYTHING OTHER THAN LIKE VERY BASIC STUFF ONLINE IT'S VERY <PERSON> IT'S VERY SLOW THIS TO LOAD LIKE IT'S THE POOREST""",10,,,2025-08-02 11:25:10 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,65,1,1,0,,,,,
2025-09-03,Poor Coverage,"The customer reports that their Wi-Fi signal is not reaching upstairs rooms, indicating a problem with coverage in certain areas of the home.",Customer: RIGHT I WOULD LIKE TO REQUEST A FREE BOOSTER PLEASE I\'VE RECENTLY HAD FIBRE WHAT BROADBAND FITTED... AND NOT SUFFICIENT WELL I THINK IT MUST BE GETTING A BIT BLOCKED COMING UP UPSTAIRS,9,,,2025-09-03 14:24:05 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,156,2,2,0,,,,,
2025-08-21,Poor Coverage,"The customer reports that the internet is not working in some rooms of the house despite an engineer visit and a recommendation for a booster, indicating an issue with Wi-Fi signal strength in certain areas. He mentions that the broadband is ""not working even a full house in the rooms"".","“MY INTERNET IS NOT RUNNING... IT DOES NOT WORKING EVEN A FULL HOUSE IN THE ROOMS.” and “YOUR BROADBAND GATHER IN ORDER WAS IN MORE MORE IS DOWNSTAIRS IN THE OFFICE THERE THERE'S NO BROADBAND” and ""HE SAID I NEED A BOOSTER""",9,,,2025-08-21 09:38:53 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,3,4,2,2,,,,,
2025-09-20,Other,"The customer initially reports their Sky box isn't connecting to the internet and then has issues with recordings and a 'no satellite signal' message. The core issue is identified as a corrupted hard drive in their main Sky box, which is not directly related to broadband connectivity but rather the device itself.",Customer: 'WHAT IT IS MY SKY BOX ISN'T WORKING TV BOX IT'S NOT CONNECTING TO THE INTERNET' ... Agent: 'BRING THE BOX HARD DRIVE IS COMPLETELY CORRUPTED ACTUALLY',9,TV or Device Issue,9,2025-09-20 09:16:52 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,12,1,1,0,,,,,
2025-09-10,Wi-Fi Status,"The customer states they have 'no internet whatsoever' on their laptop and that it's coming up as 'connect to Wi-Fi hotspots', indicating a complete lack of connection to their home broadband.",Customer: 'I've got no internet unless somebody already decided to do that to do and I got unfortunately not buying but by my cousin decided not me phoning up' and 'I can't get any whatsoever can't get smoke OH IT'S COMING UP AS CONNECT TO WIFI HOTSPOTS',9,,,2025-09-10 10:08:14 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,30,1,1,0,,,,,
2025-08-28,Poor Coverage,"The customer reports losing TV signal in the lounge but not the bedroom, suggesting an issue with Wi-Fi signal strength in certain areas of the home, potentially due to the distance from the router.",Customer: AM AND SEEM TO BE WORKING FINE BUT ON A COUPLE OF OCCASIONS NOW SHE'S JUST LOST ALL TV SO IT LOOKS LIKE THE DISCONNECTION WITH THE ROUTER ... SOMETIMES GET TV IN THE BEDROOM BUT NOT IN THE LOUNGE,9,,,2025-08-28 11:35:08 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,0,1,1,0,,,,,
2025-08-27,Slow Wi-Fi,"The customer reports experiencing very slow broadband over the last couple of weeks, making it difficult to watch YouTube on their iPad.",Customer: I\'VE HAD VERY SLOW BROADBAND OVER THE LAST COUPLE OF WEEKS I\'VE DONE ALL THE CHECKS LIKE UNPLUGGING ETCETERA AND PLUG IT BACK IN BUT IT\'S MAKING NO DIFFERENT OKAY PASSPHRASE ON GETTING IS NOT LOADED THIS MORNING I WAS WATCHING YOUTUBE AND I WAS ON MY IPAD AND I COULDN\'T USED THE IPAD <NUMBER> A TURNED OFF YOUTUBE SOCKET ARE <NUMBER> THINGS GOING ON THE BROADBAND AT THE SAME TIME,9,,,2025-08-27 12:32:12 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,209,2,1,0,,,,,
2025-09-12,Poor Coverage,"The customer reports that their Wi-Fi is only slow when using specific devices (PlayStation) and in certain areas of the home, implying a coverage or device-specific issue rather than a general slow internet problem.",Customer: 'NO <NUMBER> IN THE ROOM WHERE THE SOCKET AND WHEN IT GOES ON THE PLAYSTATION PLAY FOOTBALL' and 'NOBODY TOLD ME WHEN HE'S ON THE PLAYSTATION',8,,,2025-09-12 14:06:18 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,1,5,4,0,,,,,
2025-09-12,Slow Wi-Fi,"The customer reports that their broadband is not as fast as it should be, suggesting a slow internet connection. The customer is also complaining about a damaged cable that has not been repaired which is likely impacting the speed.",Customer: THE BROADBAND'S WORKING THAT IT'S MORE IT'S MORE AS FAST AS IT SHOULD BE Customer: I'M NOT GOING TO I'M NOT GOING TO PAY REPAIR AFTER BECAUSE THIS IS THIS IS ACTUALLY NOT ACTUALLY COMPLAINED ABOUT THE CABLE BEING BROKEN,9,,,2025-09-12 10:38:59 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,1,115,3,3,2,,,,,
2025-10-20,Other,"The customer's primary concern throughout the call is issues with their landline service, which is not working correctly, and their billing for Sky Sports and Sky Cinema that they believe they should not be charged for. They also mention that they have a broken left arm, which affects their ability to use a computer.","'OUR TELEPHONES HAVE NOT BEEN BARRED LANDLINES AS NOT WORKED OR HOME <PERSON> TV EVERYTHING WENT DOWN', 'I",10,Landline Issue,7,2025-10-20 09:57:59 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,1,1,1,6336,0,0,169,3,3,1,Netflix,Netflix,,,
2025-09-25,Other,"The customer is calling about an incorrect charge on their bill for a phone they returned, not about broadband issues. They also mention receiving fraudulent calls claiming to be from Sky.",Customer: TOMORROW MY LAST BILL WAS <NUMBER> POUNDS AND IT SHOULDN'T IT SHOULDN'T HAVE BEEN NOWHERE NEAR <NUMBER> POUNDS THEY CHARGED ME FOR A PHONE THAT I SENT BACK THEY CHARGED ME <NUMBER> POUNDS; Customer: HELLO THIS CALL AND BECAUSE I'VE JUST RECEIVED A CALL ... BELTON CLAIMING TO BE FROM SKY,10,Billing or Credit,8,2025-09-25 17:54:38 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,86,8,2,2,,,,,
2025-08-26,Other,The customer is calling to discuss compensation for a previous broadband issue where they were not receiving the guaranteed internet speed for approximately one month. The customer is not reporting a current issue with their broadband.,SO I'M JUST PHONING UP WE'VE WE'VE BEEN HAVING SOME ISSUES WITH OUR SKY BROADBAND I PHONED UP I THINK IT WAS THIS TIME LAST WEEK JUST SORT OF BECAUSE WE WERE NOT GETTING THE GUARANTEED INTERNET SPEED OF WHAT WE WERE SORT OF ALMOST LIKE WE'VE JUST HAD A NEWBORN ABLE TO CHECK IT BUT WHEN I CHECKED IT I'VE NOTICED THAT WE WEREN'T GETTING IT SORT OF INTERNET SPEEDS FOR ABOUT A MONTH NOW SO GOING BACK FROM AROUND ABOUT THE <ORDINAL> OF JULY WAS JUST WHICH IS <PERSON> THE LOAN IT <PERSON> THEN DROP DROP DROPPING EVER SENT IT DID GET RESOLVED AND FIXED ON FRIDAY IT'S JUST PHONING UP TO SORT OF BECAUSE WHEN I PHONED FOR AND THEY SAID RIGHT WANTED TO FIX CALL BACK AND THEN WE'LL WE'LL TALK ABOUT WHAT WE'RE GOING TO DO NEXT REALLY SO I'M JUST DOING THAT CALL REALLY,9,Billing or Credit,9,2025-08-26 10:37:15 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,39,2,2,0,,,,,
2025-10-30,Poor Coverage,"The customer reports that after upgrading their broadband, the Wi-Fi signal no longer reaches upstairs, affecting their mobile phone, TV, iPad, and other devices, which get disconnected because the signal is not strong enough.",Customer: 'SINCE I'VE UPGRADED MY BROADBAND THE SIGNAL NO LONGER WHICH IS UPSTAIRS... it's not connecting so walk upstairs and my mobile phone it disconnected from the WIFI which was working before the notes on the telly upstairs won't connect to the WIFI IPAD or phones so as soon as it kicks you off the WIFI because the signal's not strong enough.',10,,,2025-10-30 13:39:59 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,12,2,2,1,,,,,
